booking_id,customer_id,full_name,customer_country,booking_date,booking_day,booking_year,booking_month_number,booking_month,departure_date,departure_airport,arrival_airport,route,booking_amount,booking_status,payment_method,payment_status,failed_attempts,device_id,card_id,ip_country_code,card_country_code,days_before_departure,account_age_days,high_value_flag,last_minute_flag,country_mismatch_flag,failed_payment_flag,new_account_high_value_flag,shared_device_flag,shared_card_flag,fraud_risk_score,risk_level,recommended_action,fraud_confirmed,investigation_status
5176,467,"Daniel Rossi",ES,"2025-01-08 13:19:43",2025-01-08,2025,1,2025-01,2025-05-31,ORD,VCE,"ORD - VCE",1574.19,Confirmed,Amex,Failed,0,DEV-000467,CARD-000467-2,ES,ES,143,230,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5177,442,"Ethan Clark",NG,"2025-08-06 07:12:37",2025-08-06,2025,8,2025-08,2025-12-22,ORD,NCE,"ORD - NCE",216.72,Confirmed,PayPal,Successful,4,DEV-000442,CARD-000442-2,NG,NG,138,280,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
5178,1655,"Alex Thomas",IT,"2026-05-23 08:31:08",2026-05-23,2026,5,2026-05,2026-09-11,LOS,AUH,"LOS - AUH",772.97,Confirmed,Mastercard,Successful,0,DEV-001655,CARD-001655-2,RO,IT,111,6,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5179,247,"Amelia Anderson",RO,"2025-10-12 22:08:22",2025-10-12,2025,10,2025-10,2026-01-02,LOS,AMS,"LOS - AMS",87.80,Confirmed,Visa,Failed,0,DEV-000247,CARD-000247-2,RO,AE,82,395,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5180,1855,"Alex Wilson",ES,"2025-01-22 15:08:41",2025-01-22,2025,1,2025-01,2025-06-19,ATH,VCE,"ATH - VCE",667.36,Confirmed,Amex,Successful,0,DEV-001855,CARD-001855-1,ES,ES,148,104,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5181,1485,"Lucas Lewis",IT,"2025-04-09 03:33:37",2025-04-09,2025,4,2025-04,2025-04-25,HER,VCE,"HER - VCE",340.41,Confirmed,Visa,Successful,0,DEV-001485,CARD-001485-1,IT,IT,16,317,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5182,1747,"Mia Lee",RO,"2026-05-13 20:30:25",2026-05-13,2026,5,2026-05,2026-10-05,TIA,AUH,"TIA - AUH",2463.76,"Pending Review",PayPal,Failed,0,DEV-001747,CARD-001747-2,US,RO,145,22,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
5183,1668,"Mia Lee",NG,"2026-04-18 05:38:10",2026-04-18,2026,4,2026-04,2026-08-20,AMS,LOS,"AMS - LOS",957.65,Confirmed,Visa,Successful,0,DEV-001668,CARD-001668-2,NG,NG,124,25,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5184,1563,"Sofia Wilson",NL,"2025-06-19 02:28:22",2025-06-19,2025,6,2025-06,2025-07-28,AMS,ATH,"AMS - ATH",1403.75,Confirmed,Amex,Successful,0,DEV-001563,CARD-001563-2,NL,NL,39,744,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5185,105,"James Garcia",RO,"2026-05-16 12:32:53",2026-05-16,2026,5,2026-05,2026-10-27,OTP,ATH,"OTP - ATH",845.88,Completed,Amex,Successful,0,DEV-000105,CARD-000105-2,RO,RO,164,823,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5186,1756,"Liam Lee",NG,"2025-08-10 08:19:02",2025-08-10,2025,8,2025-08,2025-09-24,BCN,LHR,"BCN - LHR",1792.06,Confirmed,PayPal,Successful,0,DEV-001756,CARD-001756-1,NG,NG,45,138,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5187,533,"Daniel Smith",GB,"2026-05-10 10:15:41",2026-05-10,2026,5,2026-05,2026-05-10,AGP,SKG,"AGP - SKG",88.07,Completed,Amex,Successful,0,DEV-000533,CARD-000533-1,GB,GB,0,23,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5188,1880,"James Martin",GB,"2026-05-13 22:26:01",2026-05-13,2026,5,2026-05,2026-08-15,MAD,LGW,"MAD - LGW",1295.33,Confirmed,PayPal,Refunded,1,DEV-001880,CARD-001880-1,GB,GB,94,13,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5189,863,"Liam Moore",ES,"2026-06-01 18:12:00",2026-06-01,2026,6,2026-06,2026-10-31,LOS,NCE,"LOS - NCE",942.59,Completed,PayPal,Successful,1,DEV-000863,CARD-000863-1,AL,ES,152,68,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5190,1503,"Leo Moore",US,"2025-03-27 15:52:26",2025-03-27,2025,3,2025-03,2025-03-29,FCO,LOS,"FCO - LOS",428.92,Confirmed,Visa,Successful,0,DEV-SHARED-104,CARD-001503-2,US,US,2,138,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5191,1786,"Olivia Rossi",IT,"2026-03-06 15:02:06",2026-03-06,2026,3,2026-03,2026-03-08,MAD,LOS,"MAD - LOS",2261.49,Confirmed,Amex,Successful,1,DEV-001786,CARD-001786-1,IT,IT,2,583,1,1,0,0,0,0,0,35,Medium,"Additional verification",0,Cleared
5192,8,"Sofia Taylor",DE,"2026-03-07 07:18:07",2026-03-07,2026,3,2026-03,2026-05-17,ATH,LGW,"ATH - LGW",751.93,Confirmed,Amex,Successful,1,DEV-000008,CARD-000008-2,DE,GR,71,1000,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5193,122,"Mia Anderson",US,"2026-04-07 07:24:23",2026-04-07,2026,4,2026-04,2026-04-17,AMS,DXB,"AMS - DXB",316.91,Completed,Mastercard,Successful,0,DEV-000122,CARD-000122-1,US,US,10,59,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5194,616,"Ava Rossi",DE,"2026-06-20 14:28:54",2026-06-20,2026,6,2026-06,2026-10-05,TIA,AUH,"TIA - AUH",850.87,Completed,Visa,Successful,0,DEV-000616,CARD-000616-1,DE,DE,107,297,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5195,1452,"Lucas Anderson",IT,"2026-05-02 06:22:55",2026-05-02,2026,5,2026-05,2026-10-21,LGW,TIA,"LGW - TIA",1013.92,Confirmed,Amex,Successful,0,DEV-SHARED-067,CARD-001452-1,IT,IT,172,85,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5196,289,"Leo Smith",GB,"2026-04-07 09:23:16",2026-04-07,2026,4,2026-04,2026-08-29,MAD,LOS,"MAD - LOS",280.30,Confirmed,Amex,Successful,0,DEV-000289,CARD-000289-1,GB,GB,144,592,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5197,1597,"Liam Smith",ES,"2026-01-19 09:18:10",2026-01-19,2026,1,2026-01,2026-04-29,AMS,LOS,"AMS - LOS",212.48,Completed,Mastercard,Successful,0,DEV-001597,CARD-001597-1,ES,ES,100,825,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5198,705,"Maria Smith",AL,"2026-06-01 08:02:55",2026-06-01,2026,6,2026-06,2026-07-12,MXP,AMS,"MXP - AMS",198.30,Confirmed,Visa,Successful,0,DEV-SHARED-025,CARD-000705-2,AL,AL,41,926,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5199,1352,"Emma Taylor",NG,"2026-01-11 13:54:29",2026-01-11,2026,1,2026-01,2026-02-12,OTP,AMS,"OTP - AMS",414.07,Cancelled,Amex,Successful,0,DEV-001352,CARD-001352-1,US,NG,32,282,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5200,1190,"Ava Anderson",AE,"2025-05-30 19:00:57",2025-05-30,2025,5,2025-05,2025-08-29,LOS,ATH,"LOS - ATH",2197.07,Cancelled,Visa,Successful,5,DEV-001190,CARD-001190-2,AE,GR,91,540,1,0,1,1,0,0,0,50,Medium,"Additional verification",0,Cleared
5201,781,"Amelia Martin",GR,"2026-05-24 14:40:37",2026-05-24,2026,5,2026-05,2026-11-10,LOS,FRA,"LOS - FRA",1472.47,Confirmed,Visa,Successful,1,DEV-000781,CARD-000781-2,RO,GR,170,935,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5202,68,"Leo Wilson",FR,"2025-06-06 19:11:41",2025-06-06,2025,6,2025-06,2025-10-07,OTP,SKG,"OTP - SKG",780.55,Completed,Amex,Successful,0,DEV-SHARED-026,CARD-000068-1,FR,FR,123,262,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5203,1269,"Sofia Taylor",GR,"2025-10-01 13:52:43",2025-10-01,2025,10,2025-10,2025-10-08,ORY,OTP,"ORY - OTP",1109.03,Completed,Amex,Successful,0,DEV-001269,CARD-001269-1,GR,GR,7,298,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5204,713,"Lucas Thomas",AE,"2026-07-14 21:38:00",2026-07-14,2026,7,2026-07,2026-11-23,TIA,BER,"TIA - BER",2214.85,Confirmed,Visa,Successful,0,DEV-SHARED-103,CARD-000713-1,AE,AE,132,21,1,0,0,0,0,1,0,40,Medium,"Additional verification",0,Cleared
5205,1021,"Isabella Smith",NL,"2025-11-10 20:07:19",2025-11-10,2025,11,2025-11,2026-04-15,AUH,MAD,"AUH - MAD",435.41,Confirmed,PayPal,Successful,0,DEV-001021,CARD-001021-1,IT,NL,156,361,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5206,1798,"Olivia Lee",US,"2025-02-25 03:52:51",2025-02-25,2025,2,2025-02,2025-06-15,AMS,NCE,"AMS - NCE",736.04,Completed,PayPal,Successful,0,DEV-001798,CARD-SHARED-026,US,US,110,608,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
5207,1468,"Ethan Lewis",GR,"2026-06-21 04:38:33",2026-06-21,2026,6,2026-06,2026-10-26,HER,OTP,"HER - OTP",1131.48,Confirmed,PayPal,Successful,5,DEV-001468,CARD-001468-2,IT,IT,127,36,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
5208,174,"Isabella Moore",ES,"2025-10-17 13:48:12",2025-10-17,2025,10,2025-10,2025-11-16,LAX,LGW,"LAX - LGW",1259.59,Completed,Mastercard,Successful,0,DEV-000174,CARD-000174-1,ES,NL,30,652,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5209,1466,"Amelia Clark",IT,"2025-11-19 18:50:49",2025-11-19,2025,11,2025-11,2025-11-19,LAX,OTP,"LAX - OTP",615.33,Completed,Visa,Successful,0,DEV-001466,CARD-001466-2,IT,IT,0,249,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5210,1272,"Lucas Smith",RO,"2026-07-13 11:00:20",2026-07-13,2026,7,2026-07,2026-11-06,AGP,FRA,"AGP - FRA",378.51,Cancelled,Amex,Successful,0,DEV-001272,CARD-001272-1,RO,RO,116,346,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5211,1662,"Ethan Miller",NL,"2025-07-16 04:46:32",2025-07-16,2025,7,2025-07,2025-09-23,AMS,LHR,"AMS - LHR",516.27,Completed,PayPal,Successful,0,DEV-001662,CARD-001662-1,NL,RO,69,601,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5212,1803,"Isabella Wilson",NG,"2025-07-17 03:38:06",2025-07-17,2025,7,2025-07,2025-12-15,LOS,FRA,"LOS - FRA",2553.43,Confirmed,PayPal,Successful,0,DEV-001803,CARD-001803-1,NG,NG,151,818,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5213,1721,"Liam Rossi",ES,"2026-03-02 11:54:26",2026-03-02,2026,3,2026-03,2026-08-07,OTP,LHR,"OTP - LHR",226.98,Completed,Mastercard,Successful,4,DEV-001721,CARD-001721-1,ES,NL,158,73,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
5214,559,"Maria Brown",GB,"2025-05-20 08:43:15",2025-05-20,2025,5,2025-05,2025-07-30,AMS,MAN,"AMS - MAN",1355.33,Confirmed,Visa,Successful,0,DEV-SHARED-053,CARD-000559-2,GB,GB,71,297,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5215,1774,"Emma Lewis",IT,"2025-04-13 19:01:43",2025-04-13,2025,4,2025-04,2025-07-27,OTP,AUH,"OTP - AUH",269.52,Confirmed,Visa,Successful,0,DEV-001774,CARD-SHARED-053,IT,IT,105,26,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
5216,892,"Leo Lee",IT,"2025-05-26 03:38:15",2025-05-26,2025,5,2025-05,2025-06-18,ATH,LAX,"ATH - LAX",2423.23,Confirmed,PayPal,Successful,0,DEV-000892,CARD-000892-1,DE,IT,23,860,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
5217,15,"Liam Moore",NG,"2025-09-11 03:13:53",2025-09-11,2025,9,2025-09,2025-09-13,MXP,AMS,"MXP - AMS",1035.94,Completed,PayPal,Successful,0,DEV-000015,CARD-000015-1,NG,NG,2,340,0,1,0,0,0,0,0,15,Low,Allow,0,Cleared
5218,1057,"Sofia Wilson",DE,"2026-04-20 06:32:17",2026-04-20,2026,4,2026-04,2026-06-23,BER,ATH,"BER - ATH",187.37,Completed,Mastercard,Successful,4,DEV-SHARED-071,CARD-001057-1,DE,DE,64,67,0,0,0,1,0,1,0,35,Medium,"Additional verification",0,Cleared
5219,365,"Ava Wilson",IT,"2026-03-11 04:24:44",2026-03-11,2026,3,2026-03,2026-08-20,HER,FRA,"HER - FRA",2511.82,Confirmed,PayPal,Successful,0,DEV-000365,CARD-000365-2,IT,IT,162,581,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5220,96,"James Lewis",AL,"2026-07-06 14:11:15",2026-07-06,2026,7,2026-07,2026-10-10,LOS,OTP,"LOS - OTP",575.47,Confirmed,Mastercard,Failed,1,DEV-000096,CARD-000096-2,AL,ES,96,103,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5221,362,"Olivia Martin",IT,"2025-04-09 09:44:19",2025-04-09,2025,4,2025-04,2025-09-29,LOS,DXB,"LOS - DXB",1156.28,Completed,Visa,Successful,1,DEV-000362,CARD-000362-1,GB,IT,173,353,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5222,515,"Noah Rossi",IT,"2025-02-19 13:16:32",2025-02-19,2025,2,2025-02,2025-02-21,VCE,AGP,"VCE - AGP",3001.83,"Pending Review",Amex,Successful,3,DEV-FRAUD-024,CARD-FRAUD-018,AL,NL,2,42,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
5223,540,"Emma Rossi",AE,"2025-04-05 18:49:05",2025-04-05,2025,4,2025-04,2025-08-05,VCE,AGP,"VCE - AGP",473.70,Completed,Amex,Successful,0,DEV-000540,CARD-000540-2,AE,NL,122,800,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5224,1497,"Maria Smith",RO,"2025-12-03 04:44:35",2025-12-03,2025,12,2025-12,2025-12-05,OTP,TIA,"OTP - TIA",1485.99,Confirmed,PayPal,Successful,5,DEV-001497,CARD-001497-2,RO,RO,2,806,0,1,0,1,0,0,0,30,Medium,"Additional verification",0,Cleared
5225,887,"Olivia Thomas",DE,"2026-07-12 13:04:42",2026-07-12,2026,7,2026-07,2026-09-08,VCE,ATH,"VCE - ATH",997.72,Confirmed,Amex,Successful,0,DEV-000887,CARD-000887-1,DE,FR,58,33,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5226,529,"Ava Martin",AL,"2025-10-23 17:13:19",2025-10-23,2025,10,2025-10,2025-11-01,OTP,ORY,"OTP - ORY",335.29,Confirmed,Mastercard,Successful,0,DEV-000529,CARD-000529-1,NG,AL,9,915,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5227,692,"Ava Miller",IT,"2026-04-12 21:02:34",2026-04-12,2026,4,2026-04,2026-09-06,AUH,ATH,"AUH - ATH",1472.54,Confirmed,Visa,Successful,0,DEV-000692,CARD-000692-2,IT,IT,147,247,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5228,1612,"Amelia Martin",NG,"2025-03-15 14:30:40",2025-03-15,2025,3,2025-03,2025-08-02,TIA,FRA,"TIA - FRA",2293.07,Confirmed,PayPal,Successful,0,DEV-001612,CARD-001612-1,NG,NG,140,50,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5229,22,"Lucas Rossi",ES,"2025-04-18 20:31:42",2025-04-18,2025,4,2025-04,2025-08-21,MAN,LOS,"MAN - LOS",1027.50,Confirmed,PayPal,Successful,0,DEV-SHARED-053,CARD-000022-2,ES,ES,125,237,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5230,451,"Daniel Lee",RO,"2026-04-10 20:14:18",2026-04-10,2026,4,2026-04,2026-07-10,BCN,SKG,"BCN - SKG",1104.65,Confirmed,Mastercard,Successful,1,DEV-000451,CARD-000451-1,RO,RO,91,50,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5231,612,"Noah Martin",FR,"2025-09-02 11:02:55",2025-09-02,2025,9,2025-09,2026-02-10,SKG,LOS,"SKG - LOS",337.65,Completed,Amex,Successful,0,DEV-000612,CARD-SHARED-051,FR,FR,161,399,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
5232,570,"Emma Smith",NL,"2025-05-02 00:45:17",2025-05-02,2025,5,2025-05,2025-07-19,MXP,LAX,"MXP - LAX",476.42,Confirmed,Amex,Successful,0,DEV-000570,CARD-000570-1,AL,ES,78,24,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5233,1830,"Daniel Brown",IT,"2026-07-05 08:51:19",2026-07-05,2026,7,2026-07,2026-07-06,LAX,ORY,"LAX - ORY",921.07,Completed,Amex,Successful,3,DEV-001830,CARD-001830-1,IT,RO,1,120,0,1,1,1,0,0,0,45,Medium,"Additional verification",0,Cleared
5234,1513,"Alex Taylor",FR,"2025-11-08 07:54:49",2025-11-08,2025,11,2025-11,2025-12-10,TIA,AMS,"TIA - AMS",219.63,Confirmed,Mastercard,Successful,0,DEV-001513,CARD-001513-2,FR,FR,32,815,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5235,1214,"Amelia Rossi",ES,"2025-04-12 13:21:19",2025-04-12,2025,4,2025-04,2025-07-22,OTP,VCE,"OTP - VCE",645.48,Confirmed,Mastercard,Failed,0,DEV-001214,CARD-001214-2,AE,RO,101,243,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5236,46,"Daniel Martin",IT,"2026-02-25 12:17:05",2026-02-25,2026,2,2026-02,2026-04-07,MUC,AMS,"MUC - AMS",2438.13,Confirmed,Amex,Successful,0,DEV-000046,CARD-000046-1,DE,IT,41,670,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
5237,89,"Leo Moore",NL,"2025-12-18 18:05:49",2025-12-18,2025,12,2025-12,2026-03-13,AMS,CDG,"AMS - CDG",774.28,Completed,Visa,Successful,0,DEV-000089,CARD-000089-1,NL,NL,85,49,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5238,1808,"James Miller",GB,"2025-07-08 17:02:01",2025-07-08,2025,7,2025-07,2025-11-30,MXP,MUC,"MXP - MUC",1306.31,Completed,Visa,Successful,0,DEV-001808,CARD-001808-1,GB,GB,145,692,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5239,209,"Olivia Moore",DE,"2025-02-08 09:18:08",2025-02-08,2025,2,2025-02,2025-07-15,LGW,NCE,"LGW - NCE",1120.71,Completed,Visa,Successful,0,DEV-000209,CARD-000209-2,DE,DE,157,681,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5240,973,"Olivia Taylor",GR,"2026-01-11 03:26:34",2026-01-11,2026,1,2026-01,2026-01-13,AMS,MUC,"AMS - MUC",298.01,Confirmed,PayPal,Successful,0,DEV-SHARED-104,CARD-000973-1,GR,GR,2,614,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5241,202,"Olivia Brown",IT,"2026-05-07 12:02:25",2026-05-07,2026,5,2026-05,2026-10-10,HER,FRA,"HER - FRA",824.27,Completed,Amex,Successful,1,DEV-000202,CARD-000202-1,IT,IT,156,66,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5242,1048,"Maria Rossi",IT,"2026-06-11 13:48:41",2026-06-11,2026,6,2026-06,2026-06-23,HER,DXB,"HER - DXB",2177.21,Completed,PayPal,Successful,0,DEV-001048,CARD-001048-2,DE,AL,12,472,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
5243,1896,"Liam Rossi",NG,"2026-06-17 16:06:01",2026-06-17,2026,6,2026-06,2026-10-05,TIA,LOS,"TIA - LOS",1267.25,Confirmed,Visa,Successful,0,DEV-SHARED-050,CARD-001896-2,NG,NG,110,550,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
5244,702,"Lucas Smith",FR,"2025-12-25 16:16:01",2025-12-25,2025,12,2025-12,2026-04-28,LOS,MXP,"LOS - MXP",1083.93,Completed,Visa,Successful,1,DEV-000702,CARD-000702-2,FR,RO,124,15,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5245,1196,"Alex Smith",US,"2026-02-07 08:55:29",2026-02-07,2026,2,2026-02,2026-03-10,AGP,LHR,"AGP - LHR",1280.65,Confirmed,PayPal,Successful,0,DEV-001196,CARD-001196-2,US,US,31,15,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5246,1804,"Amelia Lewis",GB,"2026-07-04 05:07:10",2026-07-04,2026,7,2026-07,2026-08-23,LHR,LOS,"LHR - LOS",2517.05,Confirmed,PayPal,Successful,0,DEV-001804,CARD-001804-2,GB,GB,50,64,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5247,745,"Lucas Thomas",NL,"2026-07-14 09:50:14",2026-07-14,2026,7,2026-07,2026-08-09,DXB,FRA,"DXB - FRA",505.87,Completed,Visa,Successful,0,DEV-000745,CARD-000745-1,NL,NL,26,840,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5248,585,"Noah Smith",US,"2025-11-08 04:43:07",2025-11-08,2025,11,2025-11,2026-04-12,BER,AMS,"BER - AMS",1115.98,Completed,PayPal,Successful,0,DEV-000585,CARD-000585-2,US,US,155,76,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5249,229,"Maria Brown",NG,"2025-01-18 17:42:17",2025-01-18,2025,1,2025-01,2025-04-01,MXP,MAN,"MXP - MAN",766.50,Confirmed,Amex,Successful,0,DEV-000229,CARD-000229-2,NG,NG,73,426,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5250,1333,"Lucas Anderson",US,"2025-05-25 08:57:21",2025-05-25,2025,5,2025-05,2025-10-05,LHR,AGP,"LHR - AGP",472.18,Confirmed,Visa,Successful,0,DEV-001333,CARD-001333-1,US,US,133,605,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5251,1256,"Alex Smith",IT,"2026-07-13 11:46:51",2026-07-13,2026,7,2026-07,2026-12-19,OTP,VCE,"OTP - VCE",1740.86,Confirmed,Visa,Successful,0,DEV-001256,CARD-001256-2,IT,IT,159,1086,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5252,48,"Lucas Miller",FR,"2025-07-17 07:56:18",2025-07-17,2025,7,2025-07,2026-01-03,HER,DXB,"HER - DXB",521.92,Confirmed,PayPal,Successful,0,DEV-000048,CARD-000048-1,FR,FR,170,510,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5253,848,"Maria Thomas",NG,"2025-05-23 20:23:47",2025-05-23,2025,5,2025-05,2025-07-29,NCE,BCN,"NCE - BCN",1479.71,Cancelled,Mastercard,Successful,0,DEV-000848,CARD-000848-2,NG,NG,67,162,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5254,1047,"Lucas Thomas",ES,"2025-10-31 18:02:12",2025-10-31,2025,10,2025-10,2026-03-20,LOS,FCO,"LOS - FCO",715.69,Cancelled,Visa,Successful,0,DEV-001047,CARD-001047-1,ES,AE,140,126,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5255,1431,"James Clark",RO,"2026-03-27 12:20:44",2026-03-27,2026,3,2026-03,2026-08-07,MXP,OTP,"MXP - OTP",1472.89,Confirmed,Mastercard,Successful,0,DEV-001431,CARD-001431-2,RO,RO,133,889,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5256,1489,"Daniel Clark",AL,"2026-01-24 16:29:08",2026-01-24,2026,1,2026-01,2026-05-12,LHR,JFK,"LHR - JFK",690.82,Completed,Amex,Successful,0,DEV-001489,CARD-001489-1,AL,AL,108,858,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5257,24,"Ava Lewis",ES,"2025-12-02 18:03:30",2025-12-02,2025,12,2025-12,2026-01-31,BER,AGP,"BER - AGP",1173.11,Confirmed,Mastercard,Failed,0,DEV-000024,CARD-000024-2,ES,ES,60,27,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5258,52,"Olivia Wilson",AL,"2025-06-08 15:31:29",2025-06-08,2025,6,2025-06,2025-07-23,NCE,MUC,"NCE - MUC",526.40,Confirmed,Visa,Successful,0,DEV-000052,CARD-000052-1,AL,AL,45,306,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5259,1335,"Alex Anderson",GR,"2025-12-05 01:46:50",2025-12-05,2025,12,2025-12,2026-01-27,OTP,LAX,"OTP - LAX",828.67,Completed,Mastercard,Successful,0,DEV-001335,CARD-001335-1,DE,GR,53,494,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
5260,1763,"Maria Martin",NL,"2025-10-31 22:12:47",2025-10-31,2025,10,2025-10,2025-12-30,AUH,ORD,"AUH - ORD",940.13,Confirmed,Amex,Successful,0,DEV-001763,CARD-001763-1,NL,NL,60,525,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5261,1849,"Emma Rossi",DE,"2026-04-15 05:14:05",2026-04-15,2026,4,2026-04,2026-07-10,OTP,MXP,"OTP - MXP",928.84,Confirmed,Amex,Successful,4,DEV-001849,CARD-001849-1,DE,DE,86,910,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
5262,225,"Ava Wilson",ES,"2026-01-16 05:52:54",2026-01-16,2026,1,2026-01,2026-01-16,VCE,TIA,"VCE - TIA",3113.65,Confirmed,PayPal,Successful,7,DEV-FRAUD-016,CARD-FRAUD-002,US,AL,0,393,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
5263,1343,"Emma Lee",RO,"2026-06-11 12:46:39",2026-06-11,2026,6,2026-06,2026-09-18,SKG,AMS,"SKG - AMS",2309.84,Completed,Amex,Successful,0,DEV-001343,CARD-001343-1,RO,RO,99,216,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
5264,1492,"James Anderson",GR,"2025-04-13 04:32:13",2025-04-13,2025,4,2025-04,2025-07-09,LGW,AUH,"LGW - AUH",965.44,Confirmed,Amex,Successful,0,DEV-001492,CARD-001492-2,GR,GR,87,47,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5265,232,"Ava Martin",NL,"2026-06-22 08:27:37",2026-06-22,2026,6,2026-06,2026-10-22,TIA,JFK,"TIA - JFK",356.36,Confirmed,Amex,Successful,0,DEV-000232,CARD-000232-1,NL,NL,122,54,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
5266,22,"Lucas Rossi",ES,"2026-07-09 09:59:42",2026-07-09,2026,7,2026-07,2026-12-24,OTP,AMS,"OTP - AMS",1229.11,Confirmed,Visa,Successful,0,DEV-000022,CARD-000022-2,ES,ES,168,684,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
